"index","x","y","expected value"
"58717","1.372102","0.980325","0.791786"
"58718","1.193012","0.929484","0.791788"
"58719","1.236365","0.944597","0.791791"
"58720","1.365017","0.978902","0.791794"
"58721","1.446545","0.992291","0.791798"
"58722","1.510459","0.998180","0.791801"
"58723","1.627517","0.998392","0.791805"
"58724","1.594249","0.999725","0.791808"
"58725","1.492387","0.996928","0.791812"
"58726","1.429349","0.990013","0.791815"
"58727","1.381438","0.982125","0.791818"
"58728","1.368041","0.979516","0.791822"
"58729","1.431727","0.990345","0.791825"
"58730","1.467943","0.994715","0.791828"
"58731","1.520470","0.998734","0.791832"
"58732","1.536925","0.999426","0.791835"
"58733","1.386350","0.983038","0.791839"
"58734","1.490218","0.996755","0.791842"
"58735","1.652569","0.996659","0.791846"
"58736","1.555790","0.999887","0.791849"
"58737","1.661434","0.995895","0.791853"
"58738","1.658259","0.996178","0.791856"
"58739","1.671683","0.994915","0.791860"
"58740","1.978728","0.917943","0.791862"
"58741","2.025147","0.898546","0.791864"
"58742","2.150774","0.836475","0.791865"
"58743","2.274673","0.762339","0.791864"
"58744","2.299044","0.746342","0.791863"
"58745","2.299044","0.746342","0.791862"
"58746","2.406492","0.670662","0.791860"
"58747","2.379549","0.690401","0.791859"
"58748","2.323074","0.730135","0.791858"
"58749","2.150599","0.836571","0.791858"
"58750","2.130323","0.847506","0.791859"
"58751","2.018391","0.901491","0.791861"
"58752","1.999690","0.909426","0.791863"
"58753","1.970305","0.921252","0.791866"
"58754","1.881017","0.952266","0.791868"
"58755","1.610426","0.999215","0.791872"
"58756","1.631700","0.998146","0.791875"
"58757","1.502075","0.997640","0.791879"
"58758","1.541221","0.999563","0.791882"
"58759","1.473778","0.995297","0.791886"
"58760","1.481622","0.996027","0.791889"
"58761","1.363112","0.978511","0.791892"
"58762","1.306692","0.965327","0.791895"
"58763","1.369501","0.979808","0.791899"
"58764","1.454908","0.993293","0.791902"
"58765","1.493162","0.996988","0.791906"
"58766","1.493290","0.996998","0.791909"
"58767","1.426543","0.989614","0.791912"
"58768","1.526207","0.999006","0.791916"
"58769","1.624981","0.998532","0.791920"
"58770","1.726317","0.987931","0.791923"
"58771","1.885550","0.950873","0.791926"
"58772","1.762225","0.981733","0.791929"
"58773","1.578393","0.999971","0.791932"
"58774","1.620255","0.998777","0.791936"
"58775","1.560879","0.999951","0.791939"
"58776","1.310202","0.966237","0.791942"
"58777","1.414112","0.987750","0.791946"
"58778","1.461296","0.994011","0.791949"
"58779","1.418805","0.988472","0.791952"
"58780","1.617027","0.998932","0.791956"
"58781","1.670056","0.995078","0.791959"
"58782","1.780556","0.978081","0.791963"
"58783","1.706121","0.990858","0.791966"
"58784","1.714675","0.989667","0.791969"
"58785","1.714675","0.989667","0.791973"
"58786","1.486112","0.996416","0.791976"
"58787","1.419347","0.988553","0.791979"
"58788","1.322552","0.969345","0.791982"
"58789","1.402611","0.985890","0.791986"
"58790","1.462152","0.994104","0.791989"
"58791","1.656122","0.996362","0.791993"
"58792","1.602743","0.999490","0.791996"
"58793","1.449394","0.992640","0.792000"
"58794","1.582081","0.999936","0.792003"
"58795","1.712925","0.989917","0.792006"
"58796","1.787292","0.976656","0.792010"
"58797","1.778915","0.978421","0.792013"
"58798","1.753624","0.983333","0.792016"
"58799","1.779676","0.978264","0.792019"
"58800","1.462099","0.994098","0.792023"
"58801","1.492490","0.996936","0.792026"
"58802","1.748140","0.984316","0.792029"
"58803","1.878884","0.952915","0.792032"
"58804","1.952330","0.928095","0.792034"
"58805","2.228124","0.791628","0.792034"
"58806","2.075540","0.875299","0.792036"
"58807","2.059219","0.883074","0.792037"
"58808","2.040915","0.891515","0.792039"
"58809","2.091556","0.867441","0.792040"
"58810","1.993509","0.911979","0.792042"
"58811","1.867381","0.956340","0.792045"
"58812","1.883839","0.951401","0.792048"
"58813","1.900291","0.946206","0.792050"
"58814","1.941037","0.932240","0.792053"
"58815","2.049206","0.887728","0.792054"
"58816","2.192552","0.812857","0.792055"
"58817","2.192552","0.812857","0.792055"
"58818","2.033071","0.895040","0.792057"
"58819","2.062533","0.881514","0.792058"
"58820","2.178700","0.820847","0.792059"
"58821","2.243960","0.781853","0.792059"
"58822","2.341898","0.717143","0.792057"
"58823","2.367820","0.698839","0.792056"
"58824","2.434440","0.649672","0.792053"
"58825","2.214942","0.799613","0.792054"
"58826","2.315433","0.735334","0.792053"
"58827","2.263792","0.769336","0.792052"
"58828","2.188109","0.815437","0.792053"
"58829","2.213794","0.800302","0.792053"
"58830","2.259691","0.771949","0.792052"
"58831","2.402376","0.673709","0.792050"
"58832","2.412067","0.666516","0.792048"
"58833","2.609523","0.507318","0.792043"
"58834","2.564487","0.545601","0.792039"
"58835","2.573661","0.537890","0.792035"
"58836","2.472112","0.620579","0.792032"
"58837","2.697157","0.429949","0.792026"
"58838","2.638658","0.481999","0.792020"
"58839","2.706147","0.421814","0.792014"
"58840","2.996938","0.144150","0.792003"
"58841","2.996938","0.144150","0.791992"
"58842","2.996938","0.144150","0.791981"
"58843","2.983717","0.157220","0.791970"
"58844","2.983717","0.157220","0.791959"
"58845","3.044859","0.096583","0.791948"
"58846","2.990344","0.150673","0.791937"
"58847","2.990344","0.150673","0.791926"
"58848","3.040785","0.100637","0.791914"
"58849","3.018532","0.122750","0.791903"
"58850","3.018532","0.122750","0.791891"
"58851","3.086528","0.055037","0.791879"
"58852","3.015280","0.125977","0.791867"
"58853","3.015280","0.125977","0.791856"
"58854","2.871059","0.267246","0.791847"
"58855","2.887892","0.250988","0.791838"
"58856","2.938823","0.201383","0.791828"
"58857","2.925085","0.214820","0.791818"
"58858","2.914076","0.225559","0.791808"
"58859","2.920342","0.219450","0.791799"
"58860","2.879258","0.259336","0.791790"
"58861","2.843785","0.293425","0.791781"
"58862","2.817771","0.318191","0.791773"
"58863","2.639999","0.480823","0.791768"
"58864","2.847294","0.290068","0.791759"
"58865","2.676881","0.448165","0.791754"
"58866","2.676881","0.448165","0.791748"
"58867","2.572443","0.538916","0.791743"
"58868","2.407651","0.669802","0.791741"
"58869","2.388201","0.684116","0.791739"
"58870","2.446872","0.640171","0.791737"
"58871","2.317934","0.733637","0.791736"
"58872","2.245993","0.780584","0.791736"
"58873","2.244603","0.781452","0.791735"
"58874","2.333747","0.722800","0.791734"
"58875","2.322242","0.730703","0.791733"
"58876","2.516193","0.585421","0.791730"
"58877","2.458329","0.631327","0.791727"
"58878","2.543451","0.563108","0.791723"
"58879","2.527036","0.576596","0.791719"
"58880","2.549841","0.557815","0.791715"
"58881","2.610000","0.506907","0.791710"
"58882","2.702244","0.425350","0.791704"
"58883","2.597886","0.517312","0.791699"
"58884","2.698481","0.428753","0.791693"
"58885","2.750875","0.380853","0.791686"
"58886","2.869088","0.269145","0.791677"
"58887","2.820972","0.315156","0.791669"
"58888","2.960985","0.179627","0.791659"
"58889","2.747971","0.383536","0.791652"
"58890","2.799714","0.335258","0.791644"
"58891","2.877028","0.261489","0.791635"
"58892","2.754050","0.377914","0.791628"
"58893","2.940715","0.199529","0.791618"
"58894","2.902001","0.237306","0.791609"
"58895","2.933718","0.206381","0.791599"
"58896","3.047920","0.093535","0.791587"
"58897","3.027553","0.113793","0.791575"
"58898","3.059216","0.082283","0.791563"
"58899","3.059216","0.082283","0.791551"
"58900","3.006311","0.134869","0.791540"
"58901","3.006311","0.134869","0.791529"
"58902","3.081778","0.059779","0.791516"
"58903","3.081778","0.059779","0.791504"
"58904","3.081778","0.059779","0.791491"
"58905","3.081778","0.059779","0.791479"
"58906","2.976334","0.164507","0.791468"
"58907","3.018473","0.122809","0.791457"
"58908","2.960448","0.180156","0.791446"
"58909","2.960448","0.180156","0.791436"
"58910","2.845674","0.291618","0.791427"
"58911","2.731370","0.398813","0.791421"
"58912","2.564478","0.545608","0.791416"
"58913","2.516890","0.584856","0.791413"
"58914","2.388243","0.684086","0.791411"
"58915","2.463800","0.627075","0.791408"
"58916","2.463800","0.627075","0.791405"
"58917","2.631808","0.487989","0.791400"
"58918","2.849189","0.288255","0.791392"
"58919","2.849189","0.288255","0.791383"
"58920","2.677427","0.447677","0.791377"
"58921","2.529239","0.574795","0.791373"
"58922","2.685154","0.440754","0.791367"
"58923","2.640154","0.480687","0.791362"
"58924","2.611619","0.505510","0.791357"
"58925","2.668866","0.455316","0.791351"
"58926","2.636761","0.483660","0.791346"
"58927","2.683472","0.442263","0.791340"
"58928","2.781855","0.352028","0.791333"
"58929","2.675702","0.449219","0.791327"
"58930","2.575218","0.536576","0.791323"
"58931","2.637981","0.482592","0.791317"
"58932","2.634161","0.485934","0.791312"
"58933","2.542210","0.564133","0.791308"
"58934","2.440378","0.645146","0.791306"
"58935","2.435090","0.649177","0.791303"
"58936","2.383481","0.687552","0.791301"
"58937","2.271930","0.764111","0.791301"
"58938","2.271930","0.764111","0.791300"
"58939","2.107790","0.859251","0.791302"
"58940","2.113340","0.856398","0.791303"
"58941","2.178424","0.821005","0.791303"
"58942","2.211728","0.801539","0.791303"
"58943","2.346864","0.713673","0.791302"
"58944","2.358966","0.705144","0.791300"
"58945","2.280097","0.758818","0.791300"
"58946","2.387886","0.684346","0.791298"
"58947","2.357390","0.706261","0.791296"
"58948","2.138639","0.843063","0.791297"
"58949","2.279759","0.759037","0.791297"
"58950","2.430949","0.652322","0.791294"
"58951","2.694317","0.432511","0.791288"
"58952","2.827972","0.308505","0.791280"
"58953","2.827972","0.308505","0.791272"
"58954","2.807728","0.327696","0.791264"
"58955","2.747583","0.383894","0.791257"
"58956","2.747583","0.383894","0.791250"
"58957","2.775097","0.358346","0.791242"
"58958","2.663201","0.460352","0.791237"
"58959","2.526043","0.577407","0.791233"
"58960","2.449628","0.638051","0.791230"
"58961","2.545913","0.561072","0.791227"
"58962","2.569197","0.541648","0.791222"
"58963","2.547689","0.559601","0.791218"
"58964","2.413844","0.665190","0.791216"
"58965","2.394523","0.679492","0.791214"
"58966","2.334165","0.722511","0.791213"
"58967","2.332648","0.723559","0.791212"
"58968","2.110340","0.857943","0.791213"
"58969","2.217992","0.797778","0.791213"
"58970","2.233414","0.788384","0.791213"
"58971","2.435483","0.648879","0.791211"
"58972","2.289467","0.752682","0.791210"
"58973","2.241637","0.783299","0.791210"
"58974","2.251769","0.776961","0.791210"
"58975","2.273977","0.762789","0.791209"
"58976","2.453347","0.635183","0.791207"
"58977","2.325560","0.728434","0.791206"
"58978","2.223776","0.794277","0.791206"
"58979","2.290787","0.751812","0.791205"
"58980","2.323208","0.730043","0.791204"
"58981","2.274832","0.762236","0.791204"
"58982","2.222058","0.795320","0.791204"
"58983","2.222058","0.795320","0.791204"
"58984","2.067238","0.879283","0.791205"
"58985","2.080526","0.872876","0.791207"
"58986","1.928261","0.936787","0.791209"
"58987","1.933344","0.934996","0.791211"
"58988","2.032580","0.895259","0.791213"
"58989","1.922931","0.938639","0.791216"
"58990","1.752097","0.983610","0.791219"
"58991","1.696801","0.992072","0.791222"
"58992","1.671963","0.994887","0.791226"
"58993","1.686219","0.993346","0.791229"
"58994","1.693050","0.992536","0.791233"
"58995","1.812572","0.970914","0.791236"
"58996","1.752192","0.983593","0.791239"
"58997","1.888864","0.949841","0.791242"
"58998","1.793089","0.975394","0.791245"
"58999","1.860453","0.958342","0.791248"
"59000","1.820203","0.969059","0.791251"
"59001","1.882960","0.951671","0.791253"
"59002","1.917692","0.940433","0.791256"
"59003","1.907836","0.943738","0.791259"
"59004","1.760444","0.982071","0.791262"
"59005","1.687645","0.993181","0.791265"
"59006","1.527383","0.999058","0.791269"
"59007","1.574001","0.999995","0.791272"
"59008","1.519684","0.998694","0.791276"
"59009","1.679716","0.994074","0.791279"
"59010","1.501370","0.997591","0.791283"
"59011","1.472939","0.995216","0.791286"
"59012","1.476780","0.995584","0.791290"
"59013","1.531874","0.999243","0.791293"
"59014","1.388109","0.983359","0.791296"
"59015","1.367029","0.979311","0.791300"
"59016","1.375516","0.980993","0.791303"
"59017","1.410327","0.987152","0.791306"
"59018","1.513759","0.998374","0.791310"
"59019","1.500145","0.997505","0.791313"
"59020","1.578221","0.999972","0.791317"
"59021","1.461329","0.994014","0.791320"
"59022","1.413844","0.987708","0.791323"
"59023","1.485196","0.996339","0.791327"
"59024","1.571561","1.000000","0.791330"
"59025","1.376678","0.981218","0.791334"
"59026","1.348095","0.975304","0.791337"
"59027","1.320860","0.968928","0.791340"
"59028","1.314138","0.967244","0.791343"
"59029","1.262940","0.952985","0.791345"
"59030","1.481707","0.996034","0.791349"
"59031","1.539544","0.999512","0.791352"
"59032","1.640803","0.997551","0.791356"
"59033","1.744859","0.984889","0.791359"
"59034","1.773688","0.979488","0.791362"
"59035","1.660414","0.995987","0.791366"
"59036","1.591112","0.999794","0.791369"
"59037","1.644286","0.997301","0.791373"
"59038","1.678078","0.994251","0.791376"
"59039","1.772054","0.979816","0.791379"
"59040","1.764563","0.981286","0.791383"
"59041","1.851945","0.960737","0.791385"
"59042","1.928035","0.936866","0.791388"
"59043","1.833888","0.965590","0.791391"
"59044","1.668132","0.995267","0.791394"
"59045","1.738334","0.985998","0.791398"
"59046","1.861829","0.957948","0.791400"
"59047","1.967653","0.922280","0.791403"
"59048","1.938733","0.933072","0.791405"
"59049","1.925577","0.937723","0.791407"
"59050","1.747834","0.984370","0.791411"
"59051","1.760483","0.982063","0.791414"
"59052","1.760483","0.982063","0.791417"
"59053","1.507569","0.998002","0.791421"
"59054","1.390066","0.983713","0.791424"
"59055","1.375392","0.980969","0.791427"
"59056","1.387450","0.983239","0.791430"
"59057","1.486681","0.996464","0.791434"
"59058","1.398868","0.985257","0.791437"
"59059","1.604519","0.999431","0.791441"
"59060","1.743740","0.985083","0.791444"
"59061","1.717424","0.989269","0.791447"
"59062","1.667594","0.995319","0.791451"
"59063","1.596256","0.999676","0.791454"
"59064","1.661996","0.995844","0.791458"
"59065","1.660089","0.996016","0.791461"
"59066","1.675494","0.994524","0.791464"
"59067","1.696543","0.992104","0.791468"
"59068","1.567579","0.999995","0.791471"
"59069","1.630889","0.998195","0.791475"
"59070","1.723344","0.988387","0.791478"
"59071","1.851134","0.960962","0.791481"
"59072","1.755181","0.983049","0.791484"
"59073","1.827267","0.967291","0.791487"
"59074","1.910022","0.943013","0.791490"
"59075","1.689920","0.992913","0.791493"
"59076","1.658872","0.996124","0.791497"
"59077","1.699717","0.991701","0.791500"
"59078","1.539002","0.999495","0.791504"
"59079","1.711069","0.990178","0.791507"
"59080","1.751165","0.983778","0.791510"
"59081","1.831336","0.966251","0.791513"
"59082","1.938559","0.933134","0.791515"
"59083","1.920071","0.939621","0.791518"
"59084","1.909510","0.943183","0.791521"
"59085","1.897145","0.947219","0.791523"
"59086","2.030140","0.896344","0.791525"
"59087","1.922007","0.938957","0.791527"
"59088","1.818447","0.969491","0.791530"
"59089","1.580388","0.999954","0.791534"
"59090","1.681438","0.993885","0.791537"
"59091","1.710120","0.990310","0.791541"
"59092","1.571857","0.999999","0.791544"
"59093","1.685073","0.993478","0.791548"
"59094","1.745273","0.984817","0.791551"
"59095","1.662878","0.995763","0.791554"
"59096","1.651606","0.996737","0.791558"
"59097","1.651606","0.996737","0.791561"
"59098","1.661479","0.995891","0.791565"
"59099","1.831243","0.966275","0.791568"
"59100","1.841681","0.963534","0.791571"
"59101","1.713979","0.989767","0.791574"
"59102","1.619902","0.998795","0.791577"
"59103","1.679371","0.994112","0.791581"
"59104","1.589825","0.999819","0.791584"
"59105","1.624109","0.998579","0.791588"
"59106","1.726580","0.987890","0.791591"
"59107","1.805218","0.972649","0.791594"
"59108","1.773272","0.979572","0.791597"
"59109","1.585970","0.999885","0.791601"
"59110","1.499827","0.997483","0.791604"
"59111","1.548839","0.999759","0.791608"
"59112","1.627941","0.998368","0.791611"
"59113","1.670118","0.995072","0.791615"
"59114","1.625531","0.998502","0.791618"
"59115","1.530718","0.999197","0.791622"
